Student ID,Question ID,topic,difficulty,correct,Response Time
TYE4dgTYGdCn,60,,easy,1,16496
VgoqnXYkjUhL,31,,medium,1,23407
VgoqnXYkjUhL,32,,medium,1,28888
VgoqnXYkjUhL,33,,easy,1,14139
VgoqnXYkjUhL,34,,easy,1,13921
VgoqnXYkjUhL,35,,easy,1,13921
VgoqnXYkjUhL,36,,medium,1,22551
VgoqnXYkjUhL,37,,easy,1,19770
VgoqnXYkjUhL,38,,hard,0,27122
VgoqnXYkjUhL,39,,easy,1,13843
VgoqnXYkjUhL,40,,easy,1,11903
VgoqnXYkjUhL,41,,easy,0,27034
VgoqnXYkjUhL,42,,easy,1,9433
VgoqnXYkjUhL,43,,medium,1,25558
VgoqnXYkjUhL,44,,easy,0,24034
VgoqnXYkjUhL,45,,hard,0,20983
VgoqnXYkjUhL,46,,easy,1,13843
VgoqnXYkjUhL,47,,hard,0,20309
VgoqnXYkjUhL,48,,easy,1,18722
VgoqnXYkjUhL,49,,hard,0,20983
VgoqnXYkjUhL,50,,easy,1,15661
VgoqnXYkjUhL,51,,easy,1,15661
VgoqnXYkjUhL,52,,easy,1,14315
VgoqnXYkjUhL,53,,easy,1,12101
VgoqnXYkjUhL,54,,easy,1,14942
VgoqnXYkjUhL,55,,easy,1,12315
VgoqnXYkjUhL,56,,hard,0,20983
VgoqnXYkjUhL,57,,easy,1,9433
VgoqnXYkjUhL,58,,easy,1,16188
VgoqnXYkjUhL,59,,easy,1,13500
VgoqnXYkjUhL,60,,easy,1,14942
DI3Mqi034afd,31,,medium,1,24536
DI3Mqi034afd,32,,medium,1,30178
DI3Mqi034afd,33,,easy,1,14562
DI3Mqi034afd,34,,easy,1,14378
DI3Mqi034afd,35,,easy,1,14378
DI3Mqi034afd,36,,medium,1,23640
DI3Mqi034afd,37,,easy,1,20581
DI3Mqi034afd,38,,hard,0,31440
DI3Mqi034afd,39,,easy,1,14336
DI3Mqi034afd,40,,easy,1,12260
DI3Mqi034afd,41,,easy,0,28270
DI3Mqi034afd,42,,easy,1,9715
DI3Mqi034afd,43,,medium,1,26675
DI3Mqi034afd,44,,easy,0,24960
DI3Mqi034afd,45,,hard,0,29392
DI3Mqi034afd,46,,easy,1,14336
DI3Mqi034afd,47,,hard,0,28909
DI3Mqi034afd,48,,easy,1,19490
DI3Mqi034afd,49,,hard,0,29392
DI3Mqi034afd,50,,easy,1,16218
DI3Mqi034afd,51,,easy,1,16218
DI3Mqi034afd,52,,easy,1,14825
DI3Mqi034afd,53,,easy,1,12567
DI3Mqi034afd,54,,easy,1,15432
DI3Mqi034afd,55,,easy,1,12790
DI3Mqi034afd,56,,hard,0,29392
DI3Mqi034afd,57,,easy,1,9715
DI3Mqi034afd,58,,easy,1,16765
DI3Mqi034afd,59,,easy,1,13904
DI3Mqi034afd,60,,easy,1,15432
Oc5QucHDsmjC,31,,medium,1,22667
Oc5QucHDsmjC,32,,medium,1,28065
Oc5QucHDsmjC,33,,easy,1,13452
Oc5QucHDsmjC,34,,easy,1,13283
Oc5QucHDsmjC,35,,easy,1,13283
Oc5QucHDsmjC,36,,medium,1,21839
Oc5QucHDsmjC,37,,easy,1,19014
Oc5QucHDsmjC,38,,hard,0,29239
Oc5QucHDsmjC,39,,easy,1,13244
Oc5QucHDsmjC,40,,easy,1,11326
Oc5QucHDsmjC,41,,easy,0,26117
Oc5QucHDsmjC,42,,easy,1,8975
Oc5QucHDsmjC,43,,medium,1,24643
Oc5QucHDsmjC,44,,easy,0,23058
Oc5QucHDsmjC,45,,hard,0,27334
Oc5QucHDsmjC,46,,easy,1,13244
Oc5QucHDsmjC,47,,hard,0,26885
Oc5QucHDsmjC,48,,easy,1,18005
Oc5QucHDsmjC,49,,hard,0,27334
Oc5QucHDsmjC,50,,easy,1,14983
Oc5QucHDsmjC,51,,easy,1,14983
Oc5QucHDsmjC,52,,easy,1,13696
Oc5QucHDsmjC,53,,easy,1,11610
Oc5QucHDsmjC,54,,easy,1,14257
Oc5QucHDsmjC,55,,easy,1,11815
Oc5QucHDsmjC,56,,hard,0,27334
Oc5QucHDsmjC,57,,easy,1,8975
Oc5QucHDsmjC,58,,easy,1,15488
Oc5QucHDsmjC,59,,easy,1,12845
Oc5QucHDsmjC,60,,easy,1,14257
vgAkx62M3oPn,31,,medium,1,25721
vgAkx62M3oPn,32,,medium,0,35576
vgAkx62M3oPn,33,,easy,1,15548
vgAkx62M3oPn,34,,easy,1,15128
vgAkx62M3oPn,35,,easy,1,15128
vgAkx62M3oPn,36,,medium,0,29907
vgAkx62M3oPn,37,,easy,1,21653
vgAkx62M3oPn,38,,hard,0,29296
vgAkx62M3oPn,39,,easy,1,15124
vgAkx62M3oPn,40,,easy,1,12900
vgAkx62M3oPn,41,,easy,1,22913
vgAkx62M3oPn,42,,easy,1,10223
vgAkx62M3oPn,43,,medium,1,27605
vgAkx62M3oPn,44,,easy,1,21408
vgAkx62M3oPn,45,,hard,0,25796
vgAkx62M3oPn,46,,easy,1,15124
vgAkx62M3oPn,47,,hard,1,27287
vgAkx62M3oPn,48,,easy,1,20561
vgAkx62M3oPn,49,,hard,0,25796
vgAkx62M3oPn,50,,easy,1,16911
vgAkx62M3oPn,51,,easy,1,16911
vgAkx62M3oPn,52,,easy,1,15640
vgAkx62M3oPn,53,,easy,1,13817
vgAkx62M3oPn,54,,easy,1,16282
vgAkx62M3oPn,55,,easy,1,14061
vgAkx62M3oPn,56,,hard,0,25796
vgAkx62M3oPn,57,,easy,1,10223
vgAkx62M3oPn,58,,easy,1,17480
vgAkx62M3oPn,59,,easy,1,14845
vgAkx62M3oPn,60,,easy,1,16282
nWRIo9XQJBPf,31,,medium,0,33814
nWRIo9XQJBPf,32,,medium,1,34116
nWRIo9XQJBPf,33,,easy,1,16628
nWRIo9XQJBPf,34,,easy,1,16222
nWRIo9XQJBPf,35,,easy,1,16222
nWRIo9XQJBPf,36,,medium,0,32578
nWRIo9XQJBPf,37,,easy,1,23498
nWRIo9XQJBPf,38,,hard,1,31213
nWRIo9XQJBPf,39,,easy,1,16245
nWRIo9XQJBPf,40,,easy,1,13999
nWRIo9XQJBPf,41,,easy,1,25053
nWRIo9XQJBPf,42,,easy,1,11094
nWRIo9XQJBPf,43,,medium,1,30184
nWRIo9XQJBPf,44,,easy,1,23232
nWRIo9XQJBPf,45,,hard,0,25431
nWRIo9XQJBPf,46,,easy,1,16245
nWRIo9XQJBPf,47,,hard,1,29580
nWRIo9XQJBPf,48,,easy,0,26470
nWRIo9XQJBPf,49,,hard,0,25431
nWRIo9XQJBPf,50,,easy,1,18300
nWRIo9XQJBPf,51,,easy,1,18300
nWRIo9XQJBPf,52,,easy,1,16800
nWRIo9XQJBPf,53,,easy,1,14994
nWRIo9XQJBPf,54,,easy,1,17458
nWRIo9XQJBPf,55,,easy,1,15259
nWRIo9XQJBPf,56,,hard,0,25431
nWRIo9XQJBPf,57,,easy,1,11094
nWRIo9XQJBPf,58,,easy,1,18917
nWRIo9XQJBPf,59,,easy,1,15877
nWRIo9XQJBPf,60,,easy,1,17458
0Hpj01paAdfZ,31,,medium,1,24111
0Hpj01paAdfZ,32,,medium,1,29072
0Hpj01paAdfZ,33,,easy,1,14173
0Hpj01paAdfZ,34,,easy,1,14234
0Hpj01paAdfZ,35,,easy,1,14234
0Hpj01paAdfZ,36,,medium,1,23230
0Hpj01paAdfZ,37,,easy,0,22110
0Hpj01paAdfZ,38,,hard,1,26395
0Hpj01paAdfZ,39,,easy,1,14338
0Hpj01paAdfZ,40,,easy,1,9762
0Hpj01paAdfZ,41,,easy,0,22744
0Hpj01paAdfZ,42,,easy,1,8227
0Hpj01paAdfZ,43,,medium,0,25193
0Hpj01paAdfZ,44,,easy,1,20828
0Hpj01paAdfZ,45,,hard,0,19099
0Hpj01paAdfZ,46,,easy,1,14338
0Hpj01paAdfZ,47,,hard,0,19679
0Hpj01paAdfZ,48,,easy,1,20130
0Hpj01paAdfZ,49,,hard,0,19099
0Hpj01paAdfZ,50,,easy,1,16554
0Hpj01paAdfZ,51,,easy,1,16554
0Hpj01paAdfZ,52,,easy,1,15032
0Hpj01paAdfZ,53,,easy,1,11119
0Hpj01paAdfZ,54,,easy,1,16039
0Hpj01paAdfZ,55,,easy,1,11316
0Hpj01paAdfZ,56,,hard,0,19099
0Hpj01paAdfZ,57,,easy,1,8227
0Hpj01paAdfZ,58,,easy,1,17146
0Hpj01paAdfZ,59,,easy,0,14646
0Hpj01paAdfZ,60,,easy,1,16039
P76XnTmOjZzU,31,,medium,0,33814
P76XnTmOjZzU,32,,medium,1,34116
P76XnTmOjZzU,33,,easy,1,16628
P76XnTmOjZzU,34,,easy,1,16222
P76XnTmOjZzU,35,,easy,1,16222
P76XnTmOjZzU,36,,medium,1,27095
P76XnTmOjZzU,37,,easy,1,23498
P76XnTmOjZzU,38,,hard,0,30533
P76XnTmOjZzU,39,,easy,1,16245
P76XnTmOjZzU,40,,easy,1,13999
P76XnTmOjZzU,41,,easy,0,31250
P76XnTmOjZzU,42,,easy,1,11094
P76XnTmOjZzU,43,,medium,1,30184
P76XnTmOjZzU,44,,easy,1,23232
P76XnTmOjZzU,45,,hard,0,25431
P76XnTmOjZzU,46,,easy,1,16245
P76XnTmOjZzU,47,,hard,0,25288
P76XnTmOjZzU,48,,easy,1,22313
P76XnTmOjZzU,49,,hard,0,25431
P76XnTmOjZzU,50,,easy,1,18300
P76XnTmOjZzU,51,,easy,1,18300
P76XnTmOjZzU,52,,easy,1,16800
P76XnTmOjZzU,53,,easy,1,14994
P76XnTmOjZzU,54,,easy,1,17458
P76XnTmOjZzU,55,,easy,1,15259
P76XnTmOjZzU,56,,hard,0,25431
P76XnTmOjZzU,57,,easy,1,11094
P76XnTmOjZzU,58,,easy,1,18917
P76XnTmOjZzU,59,,easy,1,15877
P76XnTmOjZzU,60,,easy,1,17458
jkDHRLkdOO06,31,,medium,0,31958
jkDHRLkdOO06,32,,medium,1,31660
jkDHRLkdOO06,33,,easy,1,15431
jkDHRLkdOO06,34,,easy,1,15054
jkDHRLkdOO06,35,,easy,1,15054
jkDHRLkdOO06,36,,medium,1,25144
jkDHRLkdOO06,37,,easy,1,21806
jkDHRLkdOO06,38,,hard,0,28856
jkDHRLkdOO06,39,,easy,1,15076
jkDHRLkdOO06,40,,easy,1,12991
jkDHRLkdOO06,41,,easy,0,29535
jkDHRLkdOO06,42,,easy,1,10295
jkDHRLkdOO06,43,,medium,1,28011
jkDHRLkdOO06,44,,easy,1,21559
jkDHRLkdOO06,45,,hard,0,23808
jkDHRLkdOO06,46,,easy,1,15076
jkDHRLkdOO06,47,,hard,0,23674
jkDHRLkdOO06,48,,easy,1,20706
jkDHRLkdOO06,49,,hard,0,23808
jkDHRLkdOO06,50,,easy,1,16983
jkDHRLkdOO06,51,,easy,1,16983
jkDHRLkdOO06,52,,easy,1,15590
jkDHRLkdOO06,53,,easy,1,13914
jkDHRLkdOO06,54,,easy,1,16201
jkDHRLkdOO06,55,,easy,1,14160
jkDHRLkdOO06,56,,hard,0,23808
jkDHRLkdOO06,57,,easy,1,10295
jkDHRLkdOO06,58,,easy,1,17555
jkDHRLkdOO06,59,,easy,1,14734
jkDHRLkdOO06,60,,easy,1,16201
cCanr1FJP4WP,31,,medium,0,31958
cCanr1FJP4WP,32,,medium,1,31660
cCanr1FJP4WP,33,,easy,1,15431
cCanr1FJP4WP,34,,easy,1,15054
cCanr1FJP4WP,35,,easy,1,15054
cCanr1FJP4WP,36,,medium,1,25144
cCanr1FJP4WP,37,,easy,1,21806
cCanr1FJP4WP,38,,hard,0,28856
cCanr1FJP4WP,39,,easy,1,15076
cCanr1FJP4WP,40,,easy,1,12991
cCanr1FJP4WP,41,,easy,0,29535
cCanr1FJP4WP,42,,easy,1,10295
cCanr1FJP4WP,43,,medium,1,28011
cCanr1FJP4WP,44,,easy,1,21559
cCanr1FJP4WP,45,,hard,0,23808
cCanr1FJP4WP,46,,easy,1,15076
cCanr1FJP4WP,47,,hard,0,23674
cCanr1FJP4WP,48,,easy,1,20706
cCanr1FJP4WP,49,,hard,0,23808
cCanr1FJP4WP,50,,easy,1,16983
cCanr1FJP4WP,51,,easy,1,16983
cCanr1FJP4WP,52,,easy,1,15590
cCanr1FJP4WP,53,,easy,1,13914
cCanr1FJP4WP,54,,easy,1,16201
cCanr1FJP4WP,55,,easy,1,14160
cCanr1FJP4WP,56,,hard,0,23808
cCanr1FJP4WP,57,,easy,1,10295
cCanr1FJP4WP,58,,easy,1,17555
cCanr1FJP4WP,59,,easy,1,14734
cCanr1FJP4WP,60,,easy,1,16201
CprL2LITeTET,31,,medium,0,42931
CprL2LITeTET,32,,medium,1,43565
CprL2LITeTET,33,,easy,1,23363
CprL2LITeTET,34,,easy,1,22792
CprL2LITeTET,35,,easy,1,22792
CprL2LITeTET,36,,medium,1,37264
CprL2LITeTET,37,,easy,1,31210
CprL2LITeTET,38,,hard,0,36410
CprL2LITeTET,39,,easy,1,22825
CprL2LITeTET,40,,easy,1,19669
CprL2LITeTET,41,,easy,0,39676
CprL2LITeTET,42,,easy,1,15587
CprL2LITeTET,43,,medium,1,38544
CprL2LITeTET,44,,easy,1,30856
CprL2LITeTET,45,,hard,0,30040
CprL2LITeTET,46,,easy,1,22825
CprL2LITeTET,47,,hard,0,29871
CprL2LITeTET,48,,easy,1,29636
CprL2LITeTET,49,,hard,0,30040
CprL2LITeTET,50,,easy,1,25712
CprL2LITeTET,51,,easy,1,25712
CprL2LITeTET,52,,easy,1,23604
CprL2LITeTET,53,,easy,1,21066
CprL2LITeTET,54,,easy,1,24529
CprL2LITeTET,55,,easy,1,21439
CprL2LITeTET,56,,hard,0,30040
CprL2LITeTET,57,,easy,1,15587
CprL2LITeTET,58,,easy,1,26578
CprL2LITeTET,59,,easy,1,22307
CprL2LITeTET,60,,easy,1,24529
wLeCyVvKyFT8,31,,medium,0,25644
wLeCyVvKyFT8,32,,medium,0,29562
wLeCyVvKyFT8,33,,easy,1,15322
wLeCyVvKyFT8,34,,easy,1,14909
wLeCyVvKyFT8,35,,easy,1,14909
wLeCyVvKyFT8,36,,medium,1,22226
wLeCyVvKyFT8,37,,easy,1,20730
wLeCyVvKyFT8,38,,hard,1,25746
wLeCyVvKyFT8,39,,easy,1,14941
wLeCyVvKyFT8,40,,easy,1,12713
wLeCyVvKyFT8,41,,easy,1,21094
wLeCyVvKyFT8,42,,easy,1,10075
wLeCyVvKyFT8,43,,medium,0,26350
wLeCyVvKyFT8,44,,easy,1,20370
wLeCyVvKyFT8,45,,hard,0,22589
wLeCyVvKyFT8,46,,easy,1,14941
wLeCyVvKyFT8,47,,hard,0,21649
wLeCyVvKyFT8,48,,easy,1,19685
wLeCyVvKyFT8,49,,hard,0,22589
wLeCyVvKyFT8,50,,easy,1,16446
wLeCyVvKyFT8,51,,easy,1,16446
wLeCyVvKyFT8,52,,easy,1,15359
wLeCyVvKyFT8,53,,easy,1,13616
wLeCyVvKyFT8,54,,easy,1,16084
wLeCyVvKyFT8,55,,easy,1,13857
wLeCyVvKyFT8,56,,hard,0,22589
wLeCyVvKyFT8,57,,easy,1,10075
wLeCyVvKyFT8,58,,easy,1,17000
wLeCyVvKyFT8,59,,easy,1,14629
wLeCyVvKyFT8,60,,easy,1,16084
w1PmKgj9FomZ,31,,medium,1,26573
w1PmKgj9FomZ,32,,medium,0,37297
w1PmKgj9FomZ,33,,easy,1,15712
w1PmKgj9FomZ,34,,easy,1,15328
w1PmKgj9FomZ,35,,easy,1,15328
w1PmKgj9FomZ,36,,medium,1,25602
w1PmKgj9FomZ,37,,easy,1,22203
w1PmKgj9FomZ,38,,hard,0,29384
w1PmKgj9FomZ,39,,easy,1,15350
w1PmKgj9FomZ,40,,easy,1,13228
w1PmKgj9FomZ,41,,easy,1,23673
w1PmKgj9FomZ,42,,easy,1,10483
w1PmKgj9FomZ,43,,medium,0,33244
w1PmKgj9FomZ,44,,easy,1,21952
w1PmKgj9FomZ,45,,hard,0,24474
w1PmKgj9FomZ,46,,easy,1,15350
w1PmKgj9FomZ,47,,hard,0,24337
w1PmKgj9FomZ,48,,easy,1,21083
w1PmKgj9FomZ,49,,hard,0,24474
w1PmKgj9FomZ,50,,easy,1,17292
w1PmKgj9FomZ,51,,easy,1,17292
w1PmKgj9FomZ,52,,easy,1,15874
w1PmKgj9FomZ,53,,easy,1,14168
w1PmKgj9FomZ,54,,easy,1,16496
w1PmKgj9FomZ,55,,easy,1,14418
w1PmKgj9FomZ,56,,hard,0,24474
w1PmKgj9FomZ,57,,easy,1,10483
w1PmKgj9FomZ,58,,easy,1,17875
w1PmKgj9FomZ,59,,easy,1,15002
w1PmKgj9FomZ,60,,easy,1,16496
OHaSXzUdzChO,31,,medium,1,25199
OHaSXzUdzChO,32,,medium,0,34102
OHaSXzUdzChO,33,,easy,1,15677
OHaSXzUdzChO,34,,easy,1,15254
OHaSXzUdzChO,35,,easy,1,15254
OHaSXzUdzChO,36,,medium,1,24278
OHaSXzUdzChO,37,,easy,1,21543
OHaSXzUdzChO,38,,hard,0,28783
OHaSXzUdzChO,39,,easy,1,15250
OHaSXzUdzChO,40,,easy,1,13008
OHaSXzUdzChO,41,,easy,1,22448
OHaSXzUdzChO,42,,easy,1,10308
OHaSXzUdzChO,43,,medium,0,30397
OHaSXzUdzChO,44,,easy,1,21300
OHaSXzUdzChO,45,,hard,0,25345
OHaSXzUdzChO,46,,easy,1,15250
OHaSXzUdzChO,47,,hard,0,24290
OHaSXzUdzChO,48,,easy,1,20457
OHaSXzUdzChO,49,,hard,0,25345
OHaSXzUdzChO,50,,easy,1,17051
OHaSXzUdzChO,51,,easy,1,17051
OHaSXzUdzChO,52,,easy,1,15770
OHaSXzUdzChO,53,,easy,1,13932
OHaSXzUdzChO,54,,easy,1,16417
OHaSXzUdzChO,55,,easy,1,14178
OHaSXzUdzChO,56,,hard,0,25345
OHaSXzUdzChO,57,,easy,1,10308
OHaSXzUdzChO,58,,easy,1,17392
OHaSXzUdzChO,59,,easy,1,14968
OHaSXzUdzChO,60,,easy,1,16417
C6BcTLw4mOKQ,31,,medium,1,26573
C6BcTLw4mOKQ,32,,medium,0,37297
C6BcTLw4mOKQ,33,,easy,1,15712
C6BcTLw4mOKQ,34,,easy,1,15328
C6BcTLw4mOKQ,35,,easy,1,15328
C6BcTLw4mOKQ,36,,medium,1,25602
C6BcTLw4mOKQ,37,,easy,1,22203
C6BcTLw4mOKQ,38,,hard,0,29384
C6BcTLw4mOKQ,39,,easy,1,15350
C6BcTLw4mOKQ,40,,easy,1,13228
C6BcTLw4mOKQ,41,,easy,1,23673
C6BcTLw4mOKQ,42,,easy,1,10483
C6BcTLw4mOKQ,43,,medium,0,33244
C6BcTLw4mOKQ,44,,easy,1,21952
C6BcTLw4mOKQ,45,,hard,0,24474
C6BcTLw4mOKQ,46,,easy,1,15350
C6BcTLw4mOKQ,47,,hard,0,24337
C6BcTLw4mOKQ,48,,easy,1,21083
C6BcTLw4mOKQ,49,,hard,0,24474
C6BcTLw4mOKQ,50,,easy,1,17292
C6BcTLw4mOKQ,51,,easy,1,17292
C6BcTLw4mOKQ,52,,easy,1,15874
C6BcTLw4mOKQ,53,,easy,1,14168
C6BcTLw4mOKQ,54,,easy,1,16496
C6BcTLw4mOKQ,55,,easy,1,14418
C6BcTLw4mOKQ,56,,hard,0,24474
C6BcTLw4mOKQ,57,,easy,1,10483
C6BcTLw4mOKQ,58,,easy,1,17875
C6BcTLw4mOKQ,59,,easy,1,15002
C6BcTLw4mOKQ,60,,easy,1,16496
tZNKhSZpzqOT,31,,medium,0,29755
tZNKhSZpzqOT,32,,medium,1,30569
tZNKhSZpzqOT,33,,easy,1,15677
tZNKhSZpzqOT,34,,easy,0,20768
tZNKhSZpzqOT,35,,easy,1,15254
tZNKhSZpzqOT,36,,medium,1,24278
tZNKhSZpzqOT,37,,easy,1,21543
tZNKhSZpzqOT,38,,hard,0,28783
tZNKhSZpzqOT,39,,easy,1,15250
tZNKhSZpzqOT,40,,easy,1,13008
tZNKhSZpzqOT,41,,easy,1,22448
tZNKhSZpzqOT,42,,easy,1,10308
tZNKhSZpzqOT,43,,medium,1,27045
tZNKhSZpzqOT,44,,easy,1,21300
tZNKhSZpzqOT,45,,hard,0,25345
tZNKhSZpzqOT,46,,easy,1,15250
tZNKhSZpzqOT,47,,hard,0,24290
tZNKhSZpzqOT,48,,easy,1,20457
tZNKhSZpzqOT,49,,hard,0,25345
tZNKhSZpzqOT,50,,easy,1,17051
tZNKhSZpzqOT,51,,easy,1,17051
tZNKhSZpzqOT,52,,easy,1,15770
tZNKhSZpzqOT,53,,easy,1,13932
tZNKhSZpzqOT,54,,easy,1,16417
tZNKhSZpzqOT,55,,easy,1,14178
tZNKhSZpzqOT,56,,hard,0,25345
tZNKhSZpzqOT,57,,easy,1,10308
tZNKhSZpzqOT,58,,easy,1,17392
tZNKhSZpzqOT,59,,easy,1,14968
tZNKhSZpzqOT,60,,easy,1,16417
RM55e8d3Jbjm,31,,medium,1,22670
RM55e8d3Jbjm,32,,medium,0,29050
RM55e8d3Jbjm,33,,easy,1,13731
RM55e8d3Jbjm,34,,easy,1,13767
RM55e8d3Jbjm,35,,easy,1,13767
RM55e8d3Jbjm,36,,medium,1,21841
RM55e8d3Jbjm,37,,easy,1,20371
RM55e8d3Jbjm,38,,hard,1,25300
RM55e8d3Jbjm,39,,easy,1,13841
RM55e8d3Jbjm,40,,easy,1,10581
RM55e8d3Jbjm,41,,easy,1,20729
RM55e8d3Jbjm,42,,easy,1,8385
RM55e8d3Jbjm,43,,medium,0,25894
RM55e8d3Jbjm,44,,easy,1,20018
RM55e8d3Jbjm,45,,hard,0,22198
RM55e8d3Jbjm,46,,easy,1,13841
RM55e8d3Jbjm,47,,hard,0,21274
RM55e8d3Jbjm,48,,easy,1,19344
RM55e8d3Jbjm,49,,hard,0,22198
RM55e8d3Jbjm,50,,easy,1,16003
RM55e8d3Jbjm,51,,easy,1,16003
RM55e8d3Jbjm,52,,easy,1,14512
RM55e8d3Jbjm,53,,easy,1,11333
RM55e8d3Jbjm,54,,easy,1,14900
RM55e8d3Jbjm,55,,easy,1,11534
RM55e8d3Jbjm,56,,hard,0,22198
RM55e8d3Jbjm,57,,easy,0,9841
RM55e8d3Jbjm,58,,easy,1,16575
RM55e8d3Jbjm,59,,easy,1,13110
RM55e8d3Jbjm,60,,easy,1,14900
CyGywfdJf5VZ,31,,medium,1,19928
CyGywfdJf5VZ,32,,medium,1,24672
CyGywfdJf5VZ,33,,easy,1,12281
CyGywfdJf5VZ,34,,easy,1,12228
CyGywfdJf5VZ,35,,easy,1,12228
CyGywfdJf5VZ,36,,medium,1,19200
CyGywfdJf5VZ,37,,easy,1,18415
CyGywfdJf5VZ,38,,hard,0,22271
CyGywfdJf5VZ,39,,easy,1,12453
CyGywfdJf5VZ,40,,easy,1,9393
CyGywfdJf5VZ,41,,easy,1,18222
CyGywfdJf5VZ,42,,easy,1,7500
CyGywfdJf5VZ,43,,medium,0,22926
CyGywfdJf5VZ,44,,easy,0,20593
CyGywfdJf5VZ,45,,hard,0,19120
CyGywfdJf5VZ,46,,easy,1,12453
CyGywfdJf5VZ,47,,hard,0,18324
CyGywfdJf5VZ,48,,easy,1,17486
CyGywfdJf5VZ,49,,hard,0,19120
CyGywfdJf5VZ,50,,easy,1,14398
CyGywfdJf5VZ,51,,easy,1,14398
CyGywfdJf5VZ,52,,easy,1,13056
CyGywfdJf5VZ,53,,easy,1,10136
CyGywfdJf5VZ,54,,easy,1,13406
CyGywfdJf5VZ,55,,easy,1,10316
CyGywfdJf5VZ,56,,hard,0,19120
CyGywfdJf5VZ,57,,easy,1,7500
CyGywfdJf5VZ,58,,easy,0,19030
CyGywfdJf5VZ,59,,easy,1,11726
CyGywfdJf5VZ,60,,easy,1,13406
R8OVhINU7nka,31,,medium,1,25721
R8OVhINU7nka,32,,medium,1,31202
R8OVhINU7nka,33,,easy,1,15548
R8OVhINU7nka,34,,easy,1,15128
R8OVhINU7nka,35,,easy,1,15128
R8OVhINU7nka,36,,medium,0,29907
R8OVhINU7nka,37,,easy,0,25648
R8OVhINU7nka,38,,hard,0,29296
R8OVhINU7nka,39,,easy,1,15124
R8OVhINU7nka,40,,easy,1,12900
R8OVhINU7nka,41,,easy,1,22913
R8OVhINU7nka,42,,easy,1,10223
R8OVhINU7nka,43,,medium,0,31711
R8OVhINU7nka,44,,easy,1,21408
R8OVhINU7nka,45,,hard,0,25796
R8OVhINU7nka,46,,easy,1,15124
R8OVhINU7nka,47,,hard,0,24722
R8OVhINU7nka,48,,easy,1,20561
R8OVhINU7nka,49,,hard,0,25796
R8OVhINU7nka,50,,easy,1,16911
R8OVhINU7nka,51,,easy,1,16911
R8OVhINU7nka,52,,easy,1,15640
R8OVhINU7nka,53,,easy,1,13817
R8OVhINU7nka,54,,easy,1,16282
R8OVhINU7nka,55,,easy,1,14061
R8OVhINU7nka,56,,hard,0,25796
R8OVhINU7nka,57,,easy,1,10223
R8OVhINU7nka,58,,easy,1,17480
R8OVhINU7nka,59,,easy,1,14845
R8OVhINU7nka,60,,easy,1,16282
6k8WibIW0Img,31,,medium,1,26098
6k8WibIW0Img,32,,medium,0,36627
6k8WibIW0Img,33,,easy,1,15431
6k8WibIW0Img,34,,easy,1,15054
6k8WibIW0Img,35,,easy,1,15054
6k8WibIW0Img,36,,medium,1,25144
6k8WibIW0Img,37,,easy,1,21806
6k8WibIW0Img,38,,hard,0,28856
6k8WibIW0Img,39,,easy,1,15076
6k8WibIW0Img,40,,easy,1,12991
6k8WibIW0Img,41,,easy,1,23250
6k8WibIW0Img,42,,easy,1,10295
6k8WibIW0Img,43,,medium,1,28011
6k8WibIW0Img,44,,easy,1,21559
6k8WibIW0Img,45,,hard,0,23808
6k8WibIW0Img,46,,easy,1,15076
6k8WibIW0Img,47,,hard,0,23674
6k8WibIW0Img,48,,easy,1,20706
6k8WibIW0Img,49,,hard,0,23808
6k8WibIW0Img,50,,easy,1,16983
6k8WibIW0Img,51,,easy,0,23303
6k8WibIW0Img,52,,easy,1,15590
6k8WibIW0Img,53,,easy,1,13914
6k8WibIW0Img,54,,easy,1,16201
6k8WibIW0Img,55,,easy,1,14160
6k8WibIW0Img,56,,hard,0,23808
6k8WibIW0Img,57,,easy,1,10295
6k8WibIW0Img,58,,easy,1,17555
6k8WibIW0Img,59,,easy,1,14734
6k8WibIW0Img,60,,easy,1,16201
SOvsRqc7VPKI,31,,medium,1,26098
SOvsRqc7VPKI,32,,medium,0,36627
SOvsRqc7VPKI,33,,easy,1,15431
SOvsRqc7VPKI,34,,easy,1,15054
SOvsRqc7VPKI,35,,easy,1,15054
SOvsRqc7VPKI,36,,medium,1,25144
SOvsRqc7VPKI,37,,easy,1,21806
SOvsRqc7VPKI,38,,hard,0,28856
SOvsRqc7VPKI,39,,easy,1,15076
SOvsRqc7VPKI,40,,easy,1,12991
SOvsRqc7VPKI,41,,easy,1,23250
SOvsRqc7VPKI,42,,easy,1,10295
SOvsRqc7VPKI,43,,medium,1,28011
SOvsRqc7VPKI,44,,easy,1,21559
SOvsRqc7VPKI,45,,hard,0,23808
SOvsRqc7VPKI,46,,easy,1,15076
SOvsRqc7VPKI,47,,hard,0,23674
SOvsRqc7VPKI,48,,easy,1,20706
SOvsRqc7VPKI,49,,hard,0,23808
SOvsRqc7VPKI,50,,easy,1,16983
SOvsRqc7VPKI,51,,easy,0,23303
SOvsRqc7VPKI,52,,easy,1,15590
SOvsRqc7VPKI,53,,easy,1,13914
SOvsRqc7VPKI,54,,easy,1,16201
SOvsRqc7VPKI,55,,easy,1,14160
SOvsRqc7VPKI,56,,hard,0,23808
SOvsRqc7VPKI,57,,easy,1,10295
