student_id,quiz_id,session_id,question_id,question_in_quiz,difficulty,topic,response_time,accuracy_so_far,number_of_questions_answered_so_far,accuracy_easy_so_far,accuracy_medium_so_far,accuracy_hard_so_far,average_response_time_so_far,last_1_correctness,last_2_correctness,last_3_correctness,correct,raw_row_index
GiEhMndZmOa5,1,GiEhMndZmOa5_quiz_1,25,25,hard,Clustering & Unsupervised,27758.0,0.5416666666666666,24,0.7333333333333333,0.3333333333333333,0.16666666666666666,19829.416666666668,0,0,1,0,2664
GiEhMndZmOa5,1,GiEhMndZmOa5_quiz_1,26,26,hard,Data & Features,29578.0,0.52,25,0.7333333333333333,0.3333333333333333,0.14285714285714285,20146.56,0,0,0,0,2665
GiEhMndZmOa5,1,GiEhMndZmOa5_quiz_1,27,27,easy,Data & Features,17152.0,0.5,26,0.7333333333333333,0.3333333333333333,0.125,20509.30769230769,0,0,0,1,2666
GiEhMndZmOa5,1,GiEhMndZmOa5_quiz_1,28,28,medium,Data & Features,23433.0,0.5185185185185185,27,0.75,0.3333333333333333,0.125,20384.962962962964,1,0,0,1,2667
GiEhMndZmOa5,1,GiEhMndZmOa5_quiz_1,29,29,easy,Data & Features,12552.0,0.5357142857142857,28,0.75,0.5,0.125,20493.821428571428,1,1,0,1,2668
GiEhMndZmOa5,1,GiEhMndZmOa5_quiz_1,30,30,easy,Data & Features,11066.0,0.5517241379310345,29,0.7647058823529411,0.5,0.125,20219.96551724138,1,1,1,1,2669
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,31,1,medium,Misc / Tools,25087.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,6780
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,32,2,medium,Classification & Modeling,30541.0,1.0,1,0.0,1.0,0.0,25087.0,1,0,0,1,6781
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,33,3,easy,Data & Features,14467.0,1.0,2,0.0,1.0,0.0,27814.0,1,1,0,1,6782
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,34,4,easy,Data & Features,14478.0,1.0,3,1.0,1.0,0.0,23365.0,1,1,1,1,6783
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,35,5,easy,Data & Features,14478.0,1.0,4,1.0,1.0,0.0,21143.25,1,1,1,1,6784
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,36,6,medium,Data & Features,26386.0,1.0,5,1.0,1.0,0.0,19810.2,1,1,1,0,6785
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,37,7,easy,Classification & Modeling,21642.0,0.8333333333333334,6,1.0,0.6666666666666666,0.0,20906.166666666668,0,1,1,1,6786
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,38,8,hard,Data & Features,27729.0,0.8571428571428571,7,1.0,0.6666666666666666,0.0,21011.285714285714,1,0,1,1,6787
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,39,9,easy,Data & Features,14584.0,0.875,8,1.0,0.6666666666666666,1.0,21851.0,1,1,0,1,6788
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,40,10,easy,Data & Features,11066.0,0.8888888888888888,9,1.0,0.6666666666666666,1.0,21043.555555555555,1,1,1,1,6789
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,41,11,easy,Data & Features,25979.0,0.9,10,1.0,0.6666666666666666,1.0,20045.8,1,1,1,0,6790
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,42,12,easy,Data & Features,8835.0,0.8181818181818182,11,0.8571428571428571,0.6666666666666666,1.0,20585.18181818182,0,1,1,1,6791
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,43,13,medium,Data & Features,27021.0,0.8333333333333334,12,0.875,0.6666666666666666,1.0,19606.0,1,0,1,1,6792
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,44,14,easy,Misc / Tools,24110.0,0.8461538461538461,13,0.875,0.75,1.0,20176.384615384617,1,1,0,0,6793
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,45,15,hard,Data & Features,24700.0,0.7857142857142857,14,0.7777777777777778,0.75,1.0,20457.35714285714,0,1,1,0,6794
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,46,16,easy,Data & Features,14584.0,0.7333333333333333,15,0.7777777777777778,0.75,0.5,20740.2,0,0,1,1,6795
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,47,17,hard,Classification & Modeling,23806.0,0.75,16,0.8,0.75,0.5,20355.4375,1,0,0,0,6796
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,48,18,easy,Classification & Modeling,23302.0,0.7058823529411765,17,0.8,0.75,0.3333333333333333,20558.41176470588,0,1,0,0,6797
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,49,19,hard,Data & Features,24700.0,0.6666666666666666,18,0.7272727272727273,0.75,0.3333333333333333,20710.833333333332,0,0,1,0,6798
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,50,20,easy,Classification & Modeling,16862.0,0.631578947368421,19,0.7272727272727273,0.75,0.25,20920.78947368421,0,0,0,1,6799
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,51,21,easy,Classification & Modeling,21420.0,0.65,20,0.75,0.75,0.25,20717.85,1,0,0,0,6800
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,52,22,easy,Data & Features,15290.0,0.6190476190476191,21,0.6923076923076923,0.75,0.25,20751.285714285714,0,1,0,1,6801
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,53,23,easy,Classification & Modeling,11941.0,0.6363636363636364,22,0.7142857142857143,0.75,0.25,20503.045454545456,1,0,1,1,6802
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,54,24,easy,Classification & Modeling,19717.0,0.6521739130434783,23,0.7333333333333333,0.75,0.25,20130.782608695652,1,1,0,0,6803
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,55,25,easy,Classification & Modeling,12152.0,0.625,24,0.6875,0.75,0.25,20113.541666666668,0,1,1,1,6804
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,56,26,hard,Classification & Modeling,24700.0,0.64,25,0.7058823529411765,0.75,0.25,19795.08,1,0,1,0,6805
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,57,27,easy,Classification & Modeling,8835.0,0.6153846153846154,26,0.7058823529411765,0.75,0.2,19983.73076923077,0,1,0,1,6806
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,58,28,easy,Classification & Modeling,21618.0,0.6296296296296297,27,0.7222222222222222,0.75,0.2,19570.814814814814,1,0,1,0,6807
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,59,29,easy,Classification & Modeling,16297.0,0.6071428571428571,28,0.6842105263157895,0.75,0.2,19643.928571428572,0,1,0,0,6808
GiEhMndZmOa5,2,GiEhMndZmOa5_quiz_2,60,30,easy,Classification & Modeling,19717.0,0.5862068965517241,29,0.65,0.75,0.2,19528.51724137931,0,0,1,0,6809
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,61,1,easy,Clustering & Unsupervised,12552.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,10560
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,62,2,easy,Clustering & Unsupervised,14892.0,1.0,1,1.0,0.0,0.0,12552.0,1,0,0,1,10561
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,63,3,easy,Clustering & Unsupervised,17152.0,1.0,2,1.0,0.0,0.0,13722.0,1,1,0,1,10562
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,64,4,easy,Clustering & Unsupervised,8835.0,1.0,3,1.0,0.0,0.0,14865.333333333334,1,1,1,1,10563
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,65,5,easy,Clustering & Unsupervised,12552.0,1.0,4,1.0,0.0,0.0,13357.75,1,1,1,1,10564
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,66,6,easy,Clustering & Unsupervised,8835.0,1.0,5,1.0,0.0,0.0,13196.6,1,1,1,1,10565
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,67,7,medium,Clustering & Unsupervised,27299.0,1.0,6,1.0,0.0,0.0,12469.666666666666,1,1,1,1,10566
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,68,8,easy,Clustering & Unsupervised,17152.0,1.0,7,1.0,1.0,0.0,14588.142857142857,1,1,1,1,10567
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,69,9,easy,Clustering & Unsupervised,14584.0,1.0,8,1.0,1.0,0.0,14908.625,1,1,1,1,10568
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,70,10,easy,Clustering & Unsupervised,8835.0,1.0,9,1.0,1.0,0.0,14872.555555555555,1,1,1,1,10569
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,71,11,easy,Clustering & Unsupervised,14974.0,1.0,10,1.0,1.0,0.0,14268.8,1,1,1,1,10570
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,72,12,medium,Clustering & Unsupervised,29035.0,1.0,11,1.0,1.0,0.0,14332.90909090909,1,1,1,0,10571
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,73,13,easy,Classification & Modeling,13443.0,0.9166666666666666,12,1.0,0.5,0.0,15558.083333333334,0,1,1,1,10572
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,74,14,easy,Misc / Tools,8835.0,0.9230769230769231,13,1.0,0.5,0.0,15395.384615384615,1,0,1,1,10573
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,75,15,medium,Classification & Modeling,29960.0,0.9285714285714286,14,1.0,0.5,0.0,14926.785714285714,1,1,0,1,10574
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,76,16,easy,Clustering & Unsupervised,20999.0,0.9333333333333333,15,1.0,0.6666666666666666,0.0,15929.0,1,1,1,1,10575
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,77,17,medium,Clustering & Unsupervised,28004.0,0.9375,16,1.0,0.6666666666666666,0.0,16245.875,1,1,1,1,10576
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,78,18,medium,Clustering & Unsupervised,29035.0,0.9411764705882353,17,1.0,0.75,0.0,16937.529411764706,1,1,1,0,10577
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,79,19,easy,Classification & Modeling,20779.0,0.8888888888888888,18,1.0,0.6,0.0,17609.61111111111,0,1,1,1,10578
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,80,20,easy,Clustering & Unsupervised,13814.0,0.8947368421052632,19,1.0,0.6,0.0,17776.42105263158,1,0,1,1,10579
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,81,21,easy,Clustering & Unsupervised,19972.0,0.9,20,1.0,0.6,0.0,17578.3,1,1,0,1,10580
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,82,22,easy,Clustering & Unsupervised,15021.0,0.9047619047619048,21,1.0,0.6,0.0,17692.285714285714,1,1,1,1,10581
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,83,23,easy,Clustering & Unsupervised,14892.0,0.9090909090909091,22,1.0,0.6,0.0,17570.863636363636,1,1,1,1,10582
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,84,24,easy,Clustering & Unsupervised,14584.0,0.9130434782608695,23,1.0,0.6,0.0,17454.391304347828,1,1,1,1,10583
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,85,25,medium,Clustering & Unsupervised,28007.0,0.9166666666666666,24,1.0,0.6,0.0,17334.791666666668,1,1,1,1,10584
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,86,26,easy,Clustering & Unsupervised,13443.0,0.92,25,1.0,0.6666666666666666,0.0,17761.68,1,1,1,1,10585
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,87,27,easy,Clustering & Unsupervised,14974.0,0.9230769230769231,26,1.0,0.6666666666666666,0.0,17595.576923076922,1,1,1,1,10586
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,88,28,easy,Clustering & Unsupervised,14820.0,0.9259259259259259,27,1.0,0.6666666666666666,0.0,17498.48148148148,1,1,1,1,10587
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,89,29,easy,Misc / Tools,19972.0,0.9285714285714286,28,1.0,0.6666666666666666,0.0,17402.821428571428,1,1,1,1,10588
GiEhMndZmOa5,3,GiEhMndZmOa5_quiz_3,90,30,hard,Classification & Modeling,28116.0,0.9310344827586207,29,1.0,0.6666666666666666,0.0,17491.41379310345,1,1,1,0,10589
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,91,1,easy,Classification & Modeling,16862.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,13440
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,92,2,easy,Classification & Modeling,12552.0,1.0,1,1.0,0.0,0.0,16862.0,1,0,0,1,13441
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,93,3,easy,Classification & Modeling,12552.0,1.0,2,1.0,0.0,0.0,14707.0,1,1,0,1,13442
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,94,4,easy,Classification & Modeling,12552.0,1.0,3,1.0,0.0,0.0,13988.666666666666,1,1,1,1,13443
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,95,5,easy,Classification & Modeling,14478.0,1.0,4,1.0,0.0,0.0,13629.5,1,1,1,1,13444
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,96,6,easy,Classification & Modeling,12037.0,1.0,5,1.0,0.0,0.0,13799.2,1,1,1,1,13445
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,97,7,easy,Classification & Modeling,14706.0,1.0,6,1.0,0.0,0.0,13505.5,1,1,1,1,13446
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,98,8,easy,Classification & Modeling,16058.0,1.0,7,1.0,0.0,0.0,13677.0,1,1,1,0,13447
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,99,9,easy,Classification & Modeling,12037.0,0.875,8,0.875,0.0,0.0,13974.625,0,1,1,1,13448
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,100,10,easy,Classification & Modeling,12172.0,0.8888888888888888,9,0.8888888888888888,0.0,0.0,13759.333333333334,1,0,1,1,13449
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,101,11,easy,Classification & Modeling,12037.0,0.9,10,0.9,0.0,0.0,13600.6,1,1,0,1,13450
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,102,12,easy,Classification & Modeling,17625.0,0.9090909090909091,11,0.9090909090909091,0.0,0.0,13458.454545454546,1,1,1,0,13451
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,103,13,hard,Clustering & Unsupervised,21319.0,0.8333333333333334,12,0.8333333333333334,0.0,0.0,13805.666666666666,0,1,1,1,13452
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,104,14,easy,Classification & Modeling,12172.0,0.8461538461538461,13,0.8333333333333334,0.0,1.0,14383.615384615385,1,0,1,1,13453
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,105,15,easy,Classification & Modeling,15713.0,0.8571428571428571,14,0.8461538461538461,0.0,1.0,14225.642857142857,1,1,0,1,13454
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,106,16,easy,Classification & Modeling,11941.0,0.8666666666666667,15,0.8571428571428571,0.0,1.0,14324.8,1,1,1,1,13455
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,107,17,medium,Classification & Modeling,30016.0,0.875,16,0.8666666666666667,0.0,1.0,14175.8125,1,1,1,1,13456
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,108,18,medium,Classification & Modeling,23519.0,0.8823529411764706,17,0.8666666666666667,1.0,1.0,15107.588235294117,1,1,1,1,13457
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,109,19,medium,Classification & Modeling,27853.0,0.8888888888888888,18,0.8666666666666667,1.0,1.0,15574.888888888889,1,1,1,1,13458
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,110,20,easy,Classification & Modeling,14584.0,0.8947368421052632,19,0.8666666666666667,1.0,1.0,16221.105263157895,1,1,1,1,13459
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,111,21,medium,Classification & Modeling,27423.0,0.9,20,0.875,1.0,1.0,16139.25,1,1,1,1,13460
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,112,22,easy,Classification & Modeling,25582.0,0.9047619047619048,21,0.875,1.0,1.0,16676.571428571428,1,1,1,1,13461
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,113,23,easy,Classification & Modeling,16862.0,0.9090909090909091,22,0.8823529411764706,1.0,1.0,17081.363636363636,1,1,1,1,13462
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,114,24,easy,Classification & Modeling,23173.0,0.9130434782608695,23,0.8888888888888888,1.0,1.0,17071.82608695652,1,1,1,1,13463
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,115,25,easy,Classification & Modeling,14584.0,0.9166666666666666,24,0.8947368421052632,1.0,1.0,17326.041666666668,1,1,1,1,13464
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,116,26,easy,Classification & Modeling,17208.0,0.92,25,0.9,1.0,1.0,17216.36,1,1,1,1,13465
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,117,27,easy,Classification & Modeling,12037.0,0.9230769230769231,26,0.9047619047619048,1.0,1.0,17216.03846153846,1,1,1,1,13466
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,118,28,hard,Classification & Modeling,26733.0,0.9259259259259259,27,0.9090909090909091,1.0,1.0,17024.222222222223,1,1,1,1,13467
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,119,29,hard,Classification & Modeling,27569.0,0.9285714285714286,28,0.9090909090909091,1.0,1.0,17370.964285714286,1,1,1,0,13468
GiEhMndZmOa5,4,GiEhMndZmOa5_quiz_4,120,30,easy,Classification & Modeling,17889.0,0.896551724137931,29,0.9090909090909091,1.0,0.6666666666666666,17722.620689655174,0,1,1,0,13469
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,121,1,easy,Classification & Modeling,12552.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,15480
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,122,2,hard,Rules & Patterns,31041.0,1.0,1,1.0,0.0,0.0,12552.0,1,0,0,0,15481
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,123,3,easy,Rules & Patterns,16235.0,0.5,2,1.0,0.0,0.0,21796.5,0,1,0,0,15482
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,124,4,easy,Rules & Patterns,13443.0,0.3333333333333333,3,0.5,0.0,0.0,19942.666666666668,0,0,1,1,15483
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,125,5,easy,Rules & Patterns,12552.0,0.5,4,0.6666666666666666,0.0,0.0,18317.75,1,0,0,1,15484
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,126,6,easy,Rules & Patterns,21573.0,0.6,5,0.75,0.0,0.0,17164.6,1,1,0,0,15485
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,127,7,medium,Rules & Patterns,28004.0,0.5,6,0.6,0.0,0.0,17899.333333333332,0,1,1,1,15486
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,128,8,easy,Rules & Patterns,22139.0,0.5714285714285714,7,0.6,1.0,0.0,19342.85714285714,1,0,1,0,15487
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,129,9,easy,Rules & Patterns,13762.0,0.5,8,0.5,1.0,0.0,19692.375,0,1,0,1,15488
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,130,10,easy,Rules & Patterns,11066.0,0.5555555555555556,9,0.5714285714285714,1.0,0.0,19033.444444444445,1,0,1,1,15489
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,131,11,easy,Clustering & Unsupervised,12037.0,0.6,10,0.625,1.0,0.0,18236.7,1,1,0,1,15490
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,132,12,easy,Rules & Patterns,20551.0,0.6363636363636364,11,0.6666666666666666,1.0,0.0,17673.090909090908,1,1,1,1,15491
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,133,13,easy,Rules & Patterns,20779.0,0.6666666666666666,12,0.7,1.0,0.0,17912.916666666668,1,1,1,1,15492
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,134,14,medium,Rules & Patterns,27456.0,0.6923076923076923,13,0.7272727272727273,1.0,0.0,18133.384615384617,1,1,1,0,15493
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,135,15,easy,Rules & Patterns,11066.0,0.6428571428571429,14,0.7272727272727273,0.5,0.0,18799.285714285714,0,1,1,1,15494
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,136,16,easy,Rules & Patterns,16862.0,0.6666666666666666,15,0.75,0.5,0.0,18283.733333333334,1,0,1,1,15495
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,137,17,easy,Rules & Patterns,13443.0,0.6875,16,0.7692307692307693,0.5,0.0,18194.875,1,1,0,1,15496
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,138,18,easy,Rules & Patterns,12552.0,0.7058823529411765,17,0.7857142857142857,0.5,0.0,17915.352941176472,1,1,1,1,15497
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,139,19,easy,Rules & Patterns,14478.0,0.7222222222222222,18,0.8,0.5,0.0,17617.38888888889,1,1,1,1,15498
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,140,20,easy,Rules & Patterns,11066.0,0.7368421052631579,19,0.8125,0.5,0.0,17452.157894736843,1,1,1,1,15499
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,141,21,easy,Data & Features,12552.0,0.75,20,0.8235294117647058,0.5,0.0,17132.85,1,1,1,1,15500
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,142,22,easy,Rules & Patterns,16862.0,0.7619047619047619,21,0.8333333333333334,0.5,0.0,16914.714285714286,1,1,1,1,15501
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,143,23,easy,Rules & Patterns,14478.0,0.7727272727272727,22,0.8421052631578947,0.5,0.0,16912.31818181818,1,1,1,1,15502
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,144,24,easy,Data & Features,17993.0,0.782608695652174,23,0.85,0.5,0.0,16806.478260869564,1,1,1,1,15503
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,145,25,hard,Data & Features,24787.0,0.7916666666666666,24,0.8571428571428571,0.5,0.0,16855.916666666668,1,1,1,0,15504
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,146,26,easy,Rules & Patterns,20724.0,0.76,25,0.8571428571428571,0.5,0.0,17173.16,0,1,1,1,15505
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,147,27,medium,Misc / Tools,29265.0,0.7692307692307693,26,0.8636363636363636,0.5,0.0,17309.73076923077,1,0,1,0,15506
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,148,28,medium,Rules & Patterns,28004.0,0.7407407407407407,27,0.8636363636363636,0.3333333333333333,0.0,17752.51851851852,0,1,0,1,15507
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,149,29,easy,Rules & Patterns,23712.0,0.75,28,0.8636363636363636,0.5,0.0,18118.64285714286,1,0,1,1,15508
GiEhMndZmOa5,5,GiEhMndZmOa5_quiz_5,150,30,easy,Rules & Patterns,16298.0,0.7586206896551724,29,0.8695652173913043,0.5,0.0,18311.51724137931,1,1,0,1,15509
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,1,1,hard,Misc / Tools,25597.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,2820
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,2,2,easy,Misc / Tools,10075.0,0.0,1,0.0,0.0,0.0,25597.0,0,0,0,1,2821
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,3,3,easy,Misc / Tools,15772.0,0.5,2,1.0,0.0,0.0,17836.0,1,0,0,1,2822
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,4,4,easy,Misc / Tools,14378.0,0.6666666666666666,3,1.0,0.0,0.0,17148.0,1,1,0,1,2823
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,5,5,medium,Misc / Tools,25076.0,0.75,4,1.0,0.0,0.0,16455.5,1,1,1,0,2824
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,6,6,easy,Misc / Tools,17816.0,0.6,5,1.0,0.0,0.0,18179.6,0,1,1,1,2825
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,7,7,easy,Data & Features,16666.0,0.6666666666666666,6,1.0,0.0,0.0,18119.0,1,0,1,1,2826
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,8,8,easy,Data & Features,14378.0,0.7142857142857143,7,1.0,0.0,0.0,17911.428571428572,1,1,0,1,2827
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,9,9,easy,Misc / Tools,15027.0,0.75,8,1.0,0.0,0.0,17469.75,1,1,1,1,2828
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,10,10,easy,Misc / Tools,14378.0,0.7777777777777778,9,1.0,0.0,0.0,17198.333333333332,1,1,1,1,2829
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,11,11,easy,Misc / Tools,14378.0,0.8,10,1.0,0.0,0.0,16916.3,1,1,1,1,2830
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,12,12,easy,Misc / Tools,14378.0,0.8181818181818182,11,1.0,0.0,0.0,16685.545454545456,1,1,1,1,2831
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,13,13,easy,Misc / Tools,15772.0,0.8333333333333334,12,1.0,0.0,0.0,16493.25,1,1,1,1,2832
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,14,14,medium,Data & Features,26594.0,0.8461538461538461,13,1.0,0.0,0.0,16437.76923076923,1,1,1,0,2833
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,15,15,medium,Data & Features,26479.0,0.7857142857142857,14,1.0,0.0,0.0,17163.214285714286,0,1,1,0,2834
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,16,16,easy,Data & Features,28050.0,0.7333333333333333,15,1.0,0.0,0.0,17784.266666666666,0,0,1,0,2835
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,17,17,easy,Data & Features,23295.0,0.6875,16,0.9166666666666666,0.0,0.0,18425.875,0,0,0,0,2836
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,18,18,hard,Clustering & Unsupervised,24400.0,0.6470588235294118,17,0.8461538461538461,0.0,0.0,18712.29411764706,0,0,0,0,2837
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,19,19,easy,Clustering & Unsupervised,14622.0,0.6111111111111112,18,0.8461538461538461,0.0,0.0,19028.277777777777,0,0,0,1,2838
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,20,20,hard,Data & Features,23014.0,0.631578947368421,19,0.8571428571428571,0.0,0.0,18796.36842105263,1,0,0,0,2839
GiNOB0aoa84q,1,GiNOB0aoa84q_quiz_1,21,21,hard,Misc / Tools,22589.0,0.6,20,0.8571428571428571,0.0,0.0,19007.25,0,1,0,0,2840
