student_id,quiz_id,session_id,question_id,question_in_quiz,response_time,accuracy_so_far,number_of_questions_answered_so_far,accuracy_easy_so_far,accuracy_medium_so_far,accuracy_hard_so_far,average_response_time_so_far,last_1_correctness,last_2_correctness,last_3_correctness,correct
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,133,13,17680.0,0.75,12,0.8,0.0,1.0,14984.5,1,1,1,1
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,134,14,21655.0,0.7692307692307693,13,0.8181818181818182,0.0,1.0,15191.846153846154,1,1,1,1
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,135,15,9393.0,0.7857142857142857,14,0.8181818181818182,0.5,1.0,15653.5,1,1,1,1
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,136,16,18856.0,0.8,15,0.8333333333333334,0.5,1.0,15236.133333333331,1,1,1,0
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,137,17,11412.0,0.75,16,0.7692307692307693,0.5,1.0,15462.375,0,1,1,1
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,138,18,10621.0,0.7647058823529411,17,0.7857142857142857,0.5,1.0,15224.117647058823,1,0,1,1
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,139,19,12156.0,0.7777777777777778,18,0.8,0.5,1.0,14968.388888888889,1,1,0,1
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,140,20,9393.0,0.7894736842105263,19,0.8125,0.5,1.0,14820.368421052632,1,1,1,1
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,141,21,10621.0,0.8,20,0.8235294117647058,0.5,1.0,14549.0,1,1,1,1
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,142,22,14398.0,0.8095238095238095,21,0.8333333333333334,0.5,1.0,14361.952380952382,1,1,1,1
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,143,23,12156.0,0.8181818181818182,22,0.8421052631578947,0.5,1.0,14363.59090909091,1,1,1,1
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,144,24,15310.0,0.8260869565217391,23,0.85,0.5,1.0,14267.608695652174,1,1,1,1
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,145,25,19480.0,0.8333333333333334,24,0.8571428571428571,0.5,1.0,14311.041666666666,1,1,1,0
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,146,26,17633.0,0.8,25,0.8571428571428571,0.5,0.5,14517.8,0,1,1,1
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,147,27,23641.0,0.8076923076923077,26,0.8636363636363636,0.5,0.5,14637.615384615385,1,0,1,0
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,148,28,22622.0,0.7777777777777778,27,0.8636363636363636,0.3333333333333333,0.5,14971.074074074077,0,1,0,1
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,149,29,18836.0,0.7857142857142857,28,0.8636363636363636,0.5,0.5,15244.32142857143,1,0,1,1
B0dezLVzpGHZ,5,B0dezLVzpGHZ_quiz_5,150,30,13917.0,0.7931034482758621,29,0.8695652173913043,0.5,0.5,15368.172413793103,1,1,0,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,1,1,25998.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,2,2,8234.0,0.0,1,0.0,0.0,0.0,25998.0,0,0,0,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,3,3,13794.0,0.5,2,1.0,0.0,0.0,17116.0,1,0,0,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,4,4,11699.0,0.6666666666666666,3,1.0,0.0,0.0,16008.666666666666,1,1,0,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,5,5,25071.0,0.75,4,1.0,0.0,0.0,14931.25,1,1,1,0
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,6,6,17074.0,0.6,5,1.0,0.0,0.0,16959.2,0,1,1,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,7,7,15716.0,0.6666666666666666,6,1.0,0.0,0.0,16978.333333333332,1,0,1,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,8,8,11699.0,0.7142857142857143,7,1.0,0.0,0.0,16798.0,1,1,0,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,9,9,13900.0,0.75,8,1.0,0.0,0.0,16160.625,1,1,1,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,10,10,11699.0,0.7777777777777778,9,1.0,0.0,0.0,15909.444444444443,1,1,1,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,11,11,11699.0,0.8,10,1.0,0.0,0.0,15488.4,1,1,1,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,12,12,11699.0,0.8181818181818182,11,1.0,0.0,0.0,15143.90909090909,1,1,1,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,13,13,13794.0,0.8333333333333334,12,1.0,0.0,0.0,14856.833333333334,1,1,1,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,14,14,27009.0,0.8461538461538461,13,1.0,0.0,0.0,14775.076923076924,1,1,1,0
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,15,15,26893.0,0.7857142857142857,14,1.0,0.0,0.0,15648.92857142857,0,1,1,0
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,16,16,23483.0,0.7333333333333333,15,1.0,0.0,0.0,16398.533333333333,0,0,1,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,17,17,19601.0,0.75,16,1.0,0.0,0.0,16841.3125,1,0,0,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,18,18,25515.0,0.7647058823529411,17,1.0,0.0,0.0,17003.647058823528,1,1,0,0
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,19,19,13153.0,0.7222222222222222,18,1.0,0.0,0.0,17476.5,0,1,1,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,20,20,22826.0,0.7368421052631579,19,1.0,0.0,0.0,17248.947368421053,1,0,1,0
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,21,21,22747.0,0.7,20,1.0,0.0,0.0,17527.8,0,1,0,0
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,22,22,11699.0,0.6666666666666666,21,1.0,0.0,0.0,17776.333333333332,0,0,1,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,23,23,24675.0,0.6818181818181818,22,1.0,0.0,0.0,17500.090909090908,1,0,0,0
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,24,24,23177.0,0.6521739130434783,23,1.0,0.0,0.0,17812.043478260868,0,1,0,0
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,25,25,26176.0,0.625,24,1.0,0.0,0.0,18035.58333333333,0,0,1,0
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,26,26,27887.0,0.6,25,1.0,0.0,0.0,18361.2,0,0,0,0
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,27,27,15887.0,0.5769230769230769,26,1.0,0.0,0.0,18727.57692307692,0,0,0,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,28,28,24844.0,0.5925925925925926,27,1.0,0.0,0.0,18622.37037037037,1,0,0,0
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,29,29,11699.0,0.5714285714285714,28,1.0,0.0,0.0,18844.571428571428,0,1,0,1
BJE8NOUNFGYz,1,BJE8NOUNFGYz_quiz_1,30,30,10313.0,0.5862068965517241,29,1.0,0.0,0.0,18598.172413793105,1,0,1,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,31,1,23028.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,32,2,28239.0,1.0,1,0.0,1.0,0.0,23028.0,1,0,0,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,33,3,13401.0,1.0,2,0.0,1.0,0.0,25633.5,1,1,0,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,34,4,13411.0,1.0,3,1.0,1.0,0.0,21556.0,1,1,1,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,35,5,13411.0,1.0,4,1.0,1.0,0.0,19519.75,1,1,1,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,36,6,24702.0,1.0,5,1.0,1.0,0.0,18298.0,1,1,1,0
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,37,7,19866.0,0.8333333333333334,6,1.0,0.6666666666666666,0.0,19365.33333333333,0,1,1,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,38,8,25638.0,0.8571428571428571,7,1.0,0.6666666666666666,0.0,19436.85714285714,1,0,1,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,39,9,13509.0,0.875,8,1.0,0.6666666666666666,1.0,20212.0,1,1,0,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,40,10,10313.0,0.8888888888888888,9,1.0,0.6666666666666666,1.0,19467.222222222223,1,1,1,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,41,11,21057.0,0.9,10,1.0,0.6666666666666666,1.0,18551.8,1,1,1,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,42,12,8234.0,0.9090909090909092,11,1.0,0.6666666666666666,1.0,18779.545454545456,1,1,1,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,43,13,24803.0,0.9166666666666666,12,1.0,0.6666666666666666,1.0,17900.75,1,1,1,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,44,14,19653.0,0.9230769230769232,13,1.0,0.75,1.0,18431.69230769231,1,1,1,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,45,15,22747.0,0.9285714285714286,14,1.0,0.75,1.0,18518.92857142857,1,1,1,0
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,46,16,13509.0,0.8666666666666667,15,1.0,0.75,0.5,18800.8,0,1,1,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,47,17,21923.0,0.875,16,1.0,0.75,0.5,18470.0625,1,0,1,0
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,48,18,21815.0,0.8235294117647058,17,1.0,0.75,0.3333333333333333,18673.176470588234,0,1,0,0
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,49,19,22747.0,0.7777777777777778,18,0.9090909090909092,0.75,0.3333333333333333,18847.722222222223,0,0,1,0
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,50,20,20053.0,0.7368421052631579,19,0.9090909090909092,0.75,0.25,19052.947368421053,0,0,0,0
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,51,21,20053.0,0.7,20,0.8333333333333334,0.75,0.25,19102.95,0,0,0,0
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,52,22,14035.0,0.6666666666666666,21,0.7692307692307693,0.75,0.25,19148.19047619048,0,0,0,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,53,23,11129.0,0.6818181818181818,22,0.7857142857142857,0.75,0.25,18915.772727272728,1,0,0,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,54,24,15112.0,0.6956521739130435,23,0.8,0.75,0.25,18577.217391304348,1,1,0,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,55,25,11326.0,0.7083333333333334,24,0.8125,0.75,0.25,18432.83333333333,1,1,1,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,56,26,22747.0,0.72,25,0.8235294117647058,0.75,0.25,18148.56,1,1,1,0
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,57,27,8234.0,0.6923076923076923,26,0.8235294117647058,0.75,0.2,18325.42307692308,0,1,1,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,58,28,16031.0,0.7037037037037037,27,0.8333333333333334,0.75,0.2,17951.666666666668,1,0,1,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,59,29,12795.0,0.7142857142857143,28,0.8421052631578947,0.75,0.2,17883.071428571428,1,1,0,1
BJE8NOUNFGYz,2,BJE8NOUNFGYz_quiz_2,60,30,15112.0,0.7241379310344828,29,0.85,0.75,0.2,17707.620689655174,1,1,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,61,1,11699.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,62,2,13794.0,1.0,1,1.0,0.0,0.0,11699.0,1,0,0,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,63,3,15887.0,1.0,2,1.0,0.0,0.0,12746.5,1,1,0,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,64,4,8234.0,1.0,3,1.0,0.0,0.0,13793.333333333334,1,1,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,65,5,11699.0,1.0,4,1.0,0.0,0.0,12403.5,1,1,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,66,6,8234.0,1.0,5,1.0,0.0,0.0,12262.6,1,1,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,67,7,26767.0,1.0,6,1.0,0.0,0.0,11591.166666666666,1,1,1,0
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,68,8,15887.0,0.8571428571428571,7,1.0,0.0,0.0,13759.142857142857,0,1,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,69,9,13509.0,0.875,8,1.0,0.0,0.0,14025.125,1,0,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,70,10,8234.0,0.8888888888888888,9,1.0,0.0,0.0,13967.777777777776,1,1,0,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,71,11,17800.0,0.9,10,1.0,0.0,0.0,13394.4,1,1,1,0
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,72,12,25561.0,0.8181818181818182,11,0.9,0.0,0.0,13794.90909090909,0,1,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,73,13,12452.0,0.8333333333333334,12,0.9,0.5,0.0,14775.416666666666,1,0,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,74,14,8234.0,0.8461538461538461,13,0.9090909090909092,0.5,0.0,14596.692307692309,1,1,0,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,75,15,29652.0,0.8571428571428571,14,0.9166666666666666,0.5,0.0,14142.214285714286,1,1,1,0
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,76,16,19275.0,0.8,15,0.9166666666666666,0.3333333333333333,0.0,15176.2,0,1,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,77,17,25963.0,0.8125,16,0.9230769230769232,0.3333333333333333,0.0,15432.375,1,0,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,78,18,27380.0,0.8235294117647058,17,0.9230769230769232,0.5,0.0,16051.823529411764,1,1,0,0
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,79,19,19073.0,0.7777777777777778,18,0.9230769230769232,0.4,0.0,16681.166666666668,0,1,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,80,20,12795.0,0.7894736842105263,19,0.9285714285714286,0.4,0.0,16807.052631578947,1,0,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,81,21,20367.0,0.8,20,0.9333333333333332,0.4,0.0,16606.45,1,1,0,0
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,82,22,18155.0,0.7619047619047619,21,0.875,0.4,0.0,16785.52380952381,0,1,1,0
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,83,23,13794.0,0.7272727272727273,22,0.8235294117647058,0.4,0.0,16847.772727272728,0,0,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,84,24,13509.0,0.7391304347826086,23,0.8333333333333334,0.4,0.0,16715.0,1,0,0,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,85,25,27720.0,0.75,24,0.8421052631578947,0.4,0.0,16581.416666666668,1,1,0,0
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,86,26,12452.0,0.72,25,0.8421052631578947,0.3333333333333333,0.0,17026.96,0,1,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,87,27,13745.0,0.7307692307692307,26,0.85,0.3333333333333333,0.0,16851.0,1,0,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,88,28,13728.0,0.7407407407407407,27,0.8571428571428571,0.3333333333333333,0.0,16735.962962962964,1,1,0,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,89,29,18333.0,0.75,28,0.8636363636363636,0.3333333333333333,0.0,16628.535714285714,1,1,1,1
BJE8NOUNFGYz,3,BJE8NOUNFGYz_quiz_3,90,30,26513.0,0.7586206896551724,29,0.8695652173913043,0.3333333333333333,0.0,16687.310344827587,1,1,1,0
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,91,1,15478.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,92,2,11699.0,1.0,1,1.0,0.0,0.0,15478.0,1,0,0,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,93,3,11699.0,1.0,2,1.0,0.0,0.0,13588.5,1,1,0,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,94,4,11699.0,1.0,3,1.0,0.0,0.0,12958.666666666666,1,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,95,5,13411.0,1.0,4,1.0,0.0,0.0,12643.75,1,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,96,6,11219.0,1.0,5,1.0,0.0,0.0,12797.2,1,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,97,7,13622.0,1.0,6,1.0,0.0,0.0,12534.166666666666,1,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,98,8,11219.0,1.0,7,1.0,0.0,0.0,12689.57142857143,1,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,99,9,11219.0,1.0,8,1.0,0.0,0.0,12505.75,1,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,100,10,11200.0,1.0,9,1.0,0.0,0.0,12362.777777777776,1,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,101,11,11219.0,1.0,10,1.0,0.0,0.0,12246.5,1,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,102,12,13509.0,1.0,11,1.0,0.0,0.0,12153.09090909091,1,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,103,13,19708.0,1.0,12,1.0,0.0,0.0,12266.083333333334,1,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,104,14,11200.0,1.0,13,1.0,0.0,1.0,12838.53846153846,1,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,105,15,14424.0,1.0,14,1.0,0.0,1.0,12721.5,1,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,106,16,11129.0,1.0,15,1.0,0.0,1.0,12835.0,1,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,107,17,27752.0,1.0,16,1.0,0.0,1.0,12728.375,1,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,108,18,21589.0,1.0,17,1.0,1.0,1.0,13612.117647058823,1,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,109,19,26529.0,1.0,18,1.0,1.0,1.0,14055.277777777776,1,1,1,0
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,110,20,13509.0,0.9473684210526316,19,1.0,0.6666666666666666,1.0,14711.78947368421,0,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,111,21,25172.0,0.95,20,1.0,0.6666666666666666,1.0,14651.65,1,0,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,112,22,27013.0,0.9523809523809524,21,1.0,0.75,1.0,15152.619047619048,1,1,0,0
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,113,23,15478.0,0.9090909090909092,22,0.9411764705882352,0.75,1.0,15691.727272727272,0,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,114,24,21271.0,0.9130434782608696,23,0.9444444444444444,0.75,1.0,15682.434782608696,1,0,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,115,25,13509.0,0.9166666666666666,24,0.9473684210526316,0.75,1.0,15915.291666666666,1,1,0,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,116,26,19941.0,0.92,25,0.95,0.75,1.0,15819.04,1,1,1,0
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,117,27,11219.0,0.8846153846153846,26,0.9047619047619048,0.75,1.0,15977.576923076924,0,1,1,1
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,118,28,22347.0,0.8888888888888888,27,0.9090909090909092,0.75,1.0,15801.333333333334,1,0,1,0
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,119,29,25998.0,0.8571428571428571,28,0.9090909090909092,0.75,0.5,16035.107142857143,0,1,0,0
BJE8NOUNFGYz,4,BJE8NOUNFGYz_quiz_4,120,30,13622.0,0.8275862068965517,29,0.9090909090909092,0.75,0.3333333333333333,16378.655172413792,0,0,1,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,121,1,11699.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,122,2,29271.0,1.0,1,1.0,0.0,0.0,11699.0,1,0,0,0
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,123,3,12747.0,0.5,2,1.0,0.0,0.0,20485.0,0,1,0,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,124,4,12452.0,0.6666666666666666,3,1.0,0.0,0.0,17905.666666666668,1,0,1,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,125,5,11699.0,0.75,4,1.0,0.0,0.0,16542.25,1,1,0,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,126,6,16517.0,0.8,5,1.0,0.0,0.0,15573.6,1,1,1,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,127,7,26503.0,0.8333333333333334,6,1.0,0.0,0.0,15730.833333333334,1,1,1,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,128,8,18047.0,0.8571428571428571,7,1.0,1.0,0.0,17269.714285714286,1,1,1,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,129,9,15337.0,0.875,8,1.0,1.0,0.0,17366.875,1,1,1,0
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,130,10,10313.0,0.7777777777777778,9,0.8571428571428571,1.0,0.0,17141.333333333332,0,1,1,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,131,11,11219.0,0.8,10,0.875,1.0,0.0,16458.5,1,0,1,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,132,12,18864.0,0.8181818181818182,11,0.8888888888888888,1.0,0.0,15982.181818181818,1,1,0,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,133,13,19073.0,0.8333333333333334,12,0.9,1.0,0.0,16222.333333333334,1,1,1,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,134,14,25890.0,0.8461538461538461,13,0.9090909090909092,1.0,0.0,16441.615384615383,1,1,1,0
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,135,15,10313.0,0.7857142857142857,14,0.9090909090909092,0.5,0.0,17116.5,0,1,1,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,136,16,15478.0,0.8,15,0.9166666666666666,0.5,0.0,16662.933333333334,1,0,1,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,137,17,12452.0,0.8125,16,0.9230769230769232,0.5,0.0,16588.875,1,1,0,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,138,18,11699.0,0.8235294117647058,17,0.9285714285714286,0.5,0.0,16345.529411764706,1,1,1,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,139,19,16592.0,0.8333333333333334,18,0.9333333333333332,0.5,0.0,16087.388888888889,1,1,1,0
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,140,20,10313.0,0.7894736842105263,19,0.875,0.5,0.0,16113.947368421052,0,1,1,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,141,21,11699.0,0.8,20,0.8823529411764706,0.5,0.0,15823.9,1,0,1,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,142,22,20053.0,0.8095238095238095,21,0.8888888888888888,0.5,0.0,15627.47619047619,1,1,0,0
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,143,23,13411.0,0.7727272727272727,22,0.8421052631578947,0.5,0.0,15828.636363636364,0,1,1,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,144,24,20196.0,0.782608695652174,23,0.85,0.5,0.0,15723.521739130434,1,0,1,0
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,145,25,25254.0,0.75,24,0.8095238095238095,0.5,0.0,15909.875,0,1,0,1
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,146,26,21810.0,0.76,25,0.8095238095238095,0.5,0.5,16283.64,1,0,1,0
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,147,27,27597.0,0.7307692307692307,26,0.7727272727272727,0.5,0.5,16496.19230769231,0,1,0,0
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,148,28,28575.0,0.7037037037037037,27,0.7727272727272727,0.3333333333333333,0.5,16907.333333333332,0,0,1,0
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,149,29,25141.0,0.6785714285714286,28,0.7727272727272727,0.25,0.5,17324.035714285714,0,0,0,0
BJE8NOUNFGYz,5,BJE8NOUNFGYz_quiz_5,150,30,14961.0,0.6551724137931034,29,0.7391304347826086,0.25,0.5,17593.58620689655,0,0,0,1
BOOMKrcykzvF,2,BOOMKrcykzvF_quiz_2,31,1,18387.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
BOOMKrcykzvF,2,BOOMKrcykzvF_quiz_2,32,2,20894.0,0.0,1,0.0,0.0,0.0,18387.0,0,0,0,0
BOOMKrcykzvF,2,BOOMKrcykzvF_quiz_2,33,3,13910.0,0.0,2,0.0,0.0,0.0,19640.5,0,0,0,0
